index,subject_en,subject_cui,start_id,predicate_en,object_en,object_cui,end_id,source_count,research_count,AFFECTS,influence_relation,evidence_level
23524,Tailored Intervention,C2986593,en_6172,affects(Infered),Vertical Disease Transmission,C0242648,en_3427,None,None,AFFECTS(Infered),Infered,3
23525,Tailored Intervention,C2986593,en_6172,affects(Infered),Chiroptera,C0008139,en_625,None,None,AFFECTS(Infered),Infered,3
23526,Tailored Intervention,C2986593,en_6172,affects(Infered),Lymphoma,C0024299,en_1471,None,None,AFFECTS(Infered),Infered,3
23527,Tailored Intervention,C2986593,en_6172,affects(Infered),"Stress Disorders, Post-Traumatic",C0038436,en_2166,None,None,AFFECTS(Infered),Infered,3
23528,Tailored Intervention,C2986593,en_6172,affects(Infered),Dengue Fever,C0011311,en_778,None,None,AFFECTS(Infered),Infered,3
23529,Tailored Intervention,C2986593,en_6172,affects(Infered),Diabetic,C0241863,en_3392,None,None,AFFECTS(Infered),Infered,3
23530,Tailored Intervention,C2986593,en_6172,affects(Infered),Co-morbid conditions,C1275743,en_5462,None,None,AFFECTS(Infered),Infered,3
23531,Tailored Intervention,C2986593,en_6172,affects(Infered),Seizures,C0036572,en_2076,None,None,AFFECTS(Infered),Infered,3
23532,Tailored Intervention,C2986593,en_6172,affects(Infered),Diabetic complications,C0271672,en_3556,None,None,AFFECTS(Infered),Infered,3
23533,Tailored Intervention,C2986593,en_6172,affects(Infered),host-pathogen interaction,C1154482,en_5309,None,None,AFFECTS(Infered),Infered,3
23534,Tailored Intervention,C2986593,en_6172,affects(Infered),Ebola virus,C0013480,en_872,None,None,AFFECTS(Infered),Infered,3
23535,Tailored Intervention,C2986593,en_6172,affects(Infered),Ischemic stroke,C0948008,en_5158,None,None,AFFECTS(Infered),Infered,3
23536,Tailored Intervention,C2986593,en_6172,affects(Infered),Acute Ischemic Stroke,C5392833,en_6450,None,None,AFFECTS(Infered),Infered,3
23537,Tailored Intervention,C2986593,en_6172,affects(Infered),Erectile dysfunction,C0242350,en_3407,None,None,AFFECTS(Infered),Infered,3
23538,Tailored Intervention,C2986593,en_6172,affects(Infered),Glomerulonephritis,C0017658,en_1065,None,None,AFFECTS(Infered),Infered,3
23539,Tailored Intervention,C2986593,en_6172,affects(Infered),Viral hepatitis,C0042721,en_2356,None,None,AFFECTS(Infered),Infered,3
23540,Tailored Intervention,C2986593,en_6172,affects(Infered),"Hyperostosis, Diffuse Idiopathic Skeletal",C0020498,en_1234,None,None,AFFECTS(Infered),Infered,3
23541,Tailored Intervention,C2986593,en_6172,affects(Infered),Neutrophil Infiltration,C0751982,en_4855,None,None,AFFECTS(Infered),Infered,3
23542,Tailored Intervention,C2986593,en_6172,affects(Infered),pulmonary function,C0231921,en_3268,None,None,AFFECTS(Infered),Infered,3
23543,Tailored Intervention,C2986593,en_6172,affects(Infered),Leg Ulcer,C0023223,en_1406,None,None,AFFECTS(Infered),Infered,3
23544,Tailored Intervention,C2986593,en_6172,affects(Infered),Malignant neoplasm of stomach,C0024623,en_1495,None,None,AFFECTS(Infered),Infered,3
23545,Tailored Intervention,C2986593,en_6172,affects(Infered),Mucocutaneous Lymph Node Syndrome,C0026691,en_1592,None,None,AFFECTS(Infered),Infered,3
23546,Tailored Intervention,C2986593,en_6172,affects(Infered),Neuromyelitis Optica,C0027873,en_1669,None,None,AFFECTS(Infered),Infered,3
23547,Tailored Intervention,C2986593,en_6172,affects(Infered),RNA Virus Infections,C0035690,en_2043,None,None,AFFECTS(Infered),Infered,3
23548,Tailored Intervention,C2986593,en_6172,affects(Infered),"Tachycardia, Sinus",C0039239,en_2204,None,None,AFFECTS(Infered),Infered,3
23549,Tailored Intervention,C2986593,en_6172,affects(Infered),Unemployment,C0041674,en_2309,None,None,AFFECTS(Infered),Infered,3
23550,Tailored Intervention,C2986593,en_6172,affects(Infered),Uterine Fibroids,C0042133,en_2324,None,None,AFFECTS(Infered),Infered,3
23551,Tailored Intervention,C2986593,en_6172,affects(Infered),Sense of smell impaired,C2364082,en_6111,None,None,AFFECTS(Infered),Infered,3
23552,Tailored Intervention,C2986593,en_6172,affects(Infered),Chronic infectious disease,C0151317,en_2857,None,None,AFFECTS(Infered),Infered,3
23553,Tailored Intervention,C2986593,en_6172,affects(Infered),"[X]Chronic viral hepatitis, unspecified",C0276623,en_3580,None,None,AFFECTS(Infered),Infered,3
23554,Tailored Intervention,C2986593,en_6172,affects(Infered),Infectious disorder of bronchus,C0340238,en_3813,None,None,AFFECTS(Infered),Infered,3
23555,Tailored Intervention,C2986593,en_6172,affects(Infered),Feeling suicidal,C0424000,en_3990,None,None,AFFECTS(Infered),Infered,3
23556,Tailored Intervention,C2986593,en_6172,affects(Infered),commune,C0598781,en_4451,None,None,AFFECTS(Infered),Infered,3
23557,Tailored Intervention,C2986593,en_6172,affects(Infered),HEART PROBLEM,C0795691,en_4879,None,None,AFFECTS(Infered),Infered,3
23558,Tailored Intervention,C2986593,en_6172,affects(Infered),Old tuberculosis,C0857427,en_4976,None,None,AFFECTS(Infered),Infered,3
23559,Tailored Intervention,C2986593,en_6172,affects(Infered),Neurologic Diseases,C1456669,en_5777,None,None,AFFECTS(Infered),Infered,3
23560,Urgent Procedure,C3272275,en_6188,affects(Infered),Inflammation,C0021368,en_1307,None,None,AFFECTS(Infered),Infered,3
23561,Urgent Procedure,C3272275,en_6188,affects(Infered),Patients,C0030705,en_1762,None,None,AFFECTS(Infered),Infered,3
23562,Urgent Procedure,C3272275,en_6188,affects(Infered),Disease,C0012634,en_826,None,None,AFFECTS(Infered),Infered,3
23563,Urgent Procedure,C3272275,en_6188,affects(Infered),Persons,C0027361,en_1635,None,None,AFFECTS(Infered),Infered,3
23564,Urgent Procedure,C3272275,en_6188,affects(Infered),Chronic liver disease NOS,C0341439,en_3823,None,None,AFFECTS(Infered),Infered,3
23565,Urgent Procedure,C3272275,en_6188,affects(Infered),Symptoms,C1457887,en_5784,None,None,AFFECTS(Infered),Infered,3
23566,Urgent Procedure,C3272275,en_6188,affects(Infered),"Respiratory Distress Syndrome, Adult",C0035222,en_2010,None,None,AFFECTS(Infered),Infered,3
23567,Urgent Procedure,C3272275,en_6188,affects(Infered),Outpatients,C0029921,en_1729,None,None,AFFECTS(Infered),Infered,3
23568,Urgent Procedure,C3272275,en_6188,affects(Infered),Infection,C3714514,en_6235,None,None,AFFECTS(Infered),Infered,3
23569,Urgent Procedure,C3272275,en_6188,affects(Infered),Acquired Immunodeficiency Syndrome,C0001175,en_226,None,None,AFFECTS(Infered),Infered,3
23570,Urgent Procedure,C3272275,en_6188,affects(Infered),Child,C0008059,en_620,None,None,AFFECTS(Infered),Infered,3
23571,Urgent Procedure,C3272275,en_6188,affects(Infered),Cessation of life,C0011065,en_762,None,None,AFFECTS(Infered),Infered,3
23572,Urgent Procedure,C3272275,en_6188,affects(Infered),Immune response,C0301872,en_3696,None,None,AFFECTS(Infered),Infered,3
23573,Urgent Procedure,C3272275,en_6188,affects(Infered),Virus Diseases,C0042769,en_2362,None,None,AFFECTS(Infered),Infered,3
23574,Urgent Procedure,C3272275,en_6188,affects(Infered),Inflammatory Response,C1155266,en_5321,None,None,AFFECTS(Infered),Infered,3
23575,Urgent Procedure,C3272275,en_6188,affects(Infered),Critical Illness,C0010340,en_733,None,None,AFFECTS(Infered),Infered,3
23576,Urgent Procedure,C3272275,en_6188,affects(Infered),Immunity,C0020964,en_1273,None,None,AFFECTS(Infered),Infered,3
23577,Urgent Procedure,C3272275,en_6188,affects(Infered),Pneumonia,C0032285,en_1833,None,None,AFFECTS(Infered),Infered,3
23578,Urgent Procedure,C3272275,en_6188,affects(Infered),Participant,C0679646,en_4602,None,None,AFFECTS(Infered),Infered,3
23579,Urgent Procedure,C3272275,en_6188,affects(Infered),Anosmia,C0003126,en_337,None,None,AFFECTS(Infered),Infered,3
23580,Urgent Procedure,C3272275,en_6188,affects(Infered),Complication,C0009566,en_697,None,None,AFFECTS(Infered),Infered,3
23581,Urgent Procedure,C3272275,en_6188,affects(Infered),Syndrome,C0039082,en_2197,None,None,AFFECTS(Infered),Infered,3
23582,Urgent Procedure,C3272275,en_6188,affects(Infered),Woman,C0043210,en_2396,None,None,AFFECTS(Infered),Infered,3
23583,Urgent Procedure,C3272275,en_6188,affects(Infered),Acute respiratory failure,C0264490,en_3533,None,None,AFFECTS(Infered),Infered,3
23584,Urgent Procedure,C3272275,en_6188,affects(Infered),Hospitalized Patients,C0870668,en_5010,None,None,AFFECTS(Infered),Infered,3
23585,Urgent Procedure,C3272275,en_6188,affects(Infered),Cytokine storm,C0919747,en_5119,None,None,AFFECTS(Infered),Infered,3
23586,Urgent Procedure,C3272275,en_6188,affects(Infered),Tachycardia,C0039231,en_2203,None,None,AFFECTS(Infered),Infered,3
23587,Urgent Procedure,C3272275,en_6188,affects(Infered),Survivors,C0206194,en_3154,None,None,AFFECTS(Infered),Infered,3
23588,Urgent Procedure,C3272275,en_6188,affects(Infered),Adult,C0001675,en_252,None,None,AFFECTS(Infered),Infered,3
23589,Urgent Procedure,C3272275,en_6188,affects(Infered),"Lupus Erythematosus, Systemic",C0024141,en_1466,None,None,AFFECTS(Infered),Infered,3
23590,Urgent Procedure,C3272275,en_6188,affects(Infered),Obesity,C0028754,en_1699,None,None,AFFECTS(Infered),Infered,3
23591,Urgent Procedure,C3272275,en_6188,affects(Infered),Individual,C0237401,en_3343,None,None,AFFECTS(Infered),Infered,3
23592,Urgent Procedure,C3272275,en_6188,affects(Infered),Chronic Disease,C0008679,en_643,None,None,AFFECTS(Infered),Infered,3
23593,Urgent Procedure,C3272275,en_6188,affects(Infered),Respiratory Failure,C1145670,en_5292,None,None,AFFECTS(Infered),Infered,3
23594,Urgent Procedure,C3272275,en_6188,affects(Infered),Respiration,C0035203,en_2004,None,None,AFFECTS(Infered),Infered,3
23595,Urgent Procedure,C3272275,en_6188,affects(Infered),alcohol use disorder,C0001956,en_270,None,None,AFFECTS(Infered),Infered,3
23596,Urgent Procedure,C3272275,en_6188,affects(Infered),Human,C0020114,en_1210,None,None,AFFECTS(Infered),Infered,3
23597,Urgent Procedure,C3272275,en_6188,affects(Infered),Injury,C0175677,en_2968,None,None,AFFECTS(Infered),Infered,3
23598,Urgent Procedure,C3272275,en_6188,affects(Infered),Disease Progression,C0242656,en_3429,None,None,AFFECTS(Infered),Infered,3
23599,Urgent Procedure,C3272275,en_6188,affects(Infered),Hypoxemia,C0700292,en_4719,None,None,AFFECTS(Infered),Infered,3
23600,Urgent Procedure,C3272275,en_6188,affects(Infered),Alopecia Areata,C0002171,en_283,None,None,AFFECTS(Infered),Infered,3
23601,Urgent Procedure,C3272275,en_6188,affects(Infered),Cancer Patient,C1516213,en_5852,None,None,AFFECTS(Infered),Infered,3
23602,Urgent Procedure,C3272275,en_6188,affects(Infered),Orthomyxoviridae,C0029341,en_1720,None,None,AFFECTS(Infered),Infered,3
23603,Urgent Procedure,C3272275,en_6188,affects(Infered),Virus Shedding,C0162633,en_2921,None,None,AFFECTS(Infered),Infered,3
23604,Urgent Procedure,C3272275,en_6188,affects(Infered),Pain,C0030193,en_1741,None,None,AFFECTS(Infered),Infered,3
23605,Urgent Procedure,C3272275,en_6188,affects(Infered),Respiration Disorders,C0035204,en_2005,None,None,AFFECTS(Infered),Infered,3
23606,Urgent Procedure,C3272275,en_6188,affects(Infered),"Depression, Postpartum",C0221074,en_3212,None,None,AFFECTS(Infered),Infered,3
23607,Urgent Procedure,C3272275,en_6188,affects(Infered),Health Personnel,C0018724,en_1121,None,None,AFFECTS(Infered),Infered,3
23608,Urgent Procedure,C3272275,en_6188,affects(Infered),Fibrosis,C0016059,en_994,None,None,AFFECTS(Infered),Infered,3
23609,Urgent Procedure,C3272275,en_6188,affects(Infered),Coronavirus Infections,C0206750,en_3176,None,None,AFFECTS(Infered),Infered,3
23610,Urgent Procedure,C3272275,en_6188,affects(Infered),Tropical Disease,C1336827,en_5642,None,None,AFFECTS(Infered),Infered,3
23611,Urgent Procedure,C3272275,en_6188,affects(Infered),Malignant Neoplasms,C0006826,en_545,None,None,AFFECTS(Infered),Infered,3
23612,Urgent Procedure,C3272275,en_6188,affects(Infered),Multiple Sclerosis,C0026769,en_1598,None,None,AFFECTS(Infered),Infered,3
23613,Urgent Procedure,C3272275,en_6188,affects(Infered),Septicemia,C0036690,en_2086,None,None,AFFECTS(Infered),Infered,3
23614,Urgent Procedure,C3272275,en_6188,affects(Infered),Epidemic disease,C0277548,en_3584,None,None,AFFECTS(Infered),Infered,3
23615,Urgent Procedure,C3272275,en_6188,affects(Infered),Adverse effects,C0879626,en_5081,None,None,AFFECTS(Infered),Infered,3
23616,Urgent Procedure,C3272275,en_6188,affects(Infered),Growth,C0018270,en_1098,None,None,AFFECTS(Infered),Infered,3
23617,Urgent Procedure,C3272275,en_6188,affects(Infered),Neoplasm,C0027651,en_1651,None,None,AFFECTS(Infered),Infered,3
23618,Urgent Procedure,C3272275,en_6188,affects(Infered),Stress,C0038435,en_2165,None,None,AFFECTS(Infered),Infered,3
23619,Urgent Procedure,C3272275,en_6188,affects(Infered),PATIENT SYMPTOMS,C1317600,en_5529,None,None,AFFECTS(Infered),Infered,3
23620,Urgent Procedure,C3272275,en_6188,affects(Infered),Mental disorders,C0004936,en_452,None,None,AFFECTS(Infered),Infered,3
23621,Urgent Procedure,C3272275,en_6188,affects(Infered),Antibody Formation,C0003261,en_352,None,None,AFFECTS(Infered),Infered,3
23622,Urgent Procedure,C3272275,en_6188,affects(Infered),HIV Infections,C0019693,en_1192,None,None,AFFECTS(Infered),Infered,3
23623,Urgent Procedure,C3272275,en_6188,affects(Infered),Blood Coagulation Disorders,C0005779,en_485,None,None,AFFECTS(Infered),Infered,3
23624,Urgent Procedure,C3272275,en_6188,affects(Infered),Cystic Fibrosis,C0010674,en_745,None,None,AFFECTS(Infered),Infered,3
23625,Urgent Procedure,C3272275,en_6188,affects(Infered),Patient in hospital,C0701159,en_4731,None,None,AFFECTS(Infered),Infered,3
23626,Urgent Procedure,C3272275,en_6188,affects(Infered),Depressive disorder,C0011581,en_788,None,None,AFFECTS(Infered),Infered,3
23627,Urgent Procedure,C3272275,en_6188,affects(Infered),Generalized Anxiety Disorder,C0270549,en_3551,None,None,AFFECTS(Infered),Infered,3
23628,Urgent Procedure,C3272275,en_6188,affects(Infered),Treatment Resistant Depression,C0871546,en_5026,None,None,AFFECTS(Infered),Infered,3
23629,Urgent Procedure,C3272275,en_6188,affects(Infered),high-risk group,C0684030,en_4676,None,None,AFFECTS(Infered),Infered,3
23630,Urgent Procedure,C3272275,en_6188,affects(Infered),Genus: Coronavirus,C0206419,en_3158,None,None,AFFECTS(Infered),Infered,3
23631,Urgent Procedure,C3272275,en_6188,affects(Infered),Malaria,C0024530,en_1493,None,None,AFFECTS(Infered),Infered,3
23632,Urgent Procedure,C3272275,en_6188,affects(Infered),Parasitic Diseases,C0030499,en_1748,None,None,AFFECTS(Infered),Infered,3
23633,Urgent Procedure,C3272275,en_6188,affects(Infered),Fatigue,C0015672,en_966,None,None,AFFECTS(Infered),Infered,3
23634,Urgent Procedure,C3272275,en_6188,affects(Infered),Sjogren's Syndrome,C1527336,en_5921,None,None,AFFECTS(Infered),Infered,3
23635,Urgent Procedure,C3272275,en_6188,affects(Infered),Autism spectrum disorder,C1510586,en_5799,None,None,AFFECTS(Infered),Infered,3
23636,Urgent Procedure,C3272275,en_6188,affects(Infered),"Hypertension, Pulmonary",C0020542,en_1240,None,None,AFFECTS(Infered),Infered,3
23637,Urgent Procedure,C3272275,en_6188,affects(Infered),Inflammatory Bowel Diseases,C0021390,en_1310,None,None,AFFECTS(Infered),Infered,3
23638,Urgent Procedure,C3272275,en_6188,affects(Infered),Multiple Organ Failure,C0026766,en_1597,None,None,AFFECTS(Infered),Infered,3
23639,Urgent Procedure,C3272275,en_6188,affects(Infered),"Diabetes Mellitus, Non-Insulin-Dependent",C0011860,en_800,None,None,AFFECTS(Infered),Infered,3
23640,Urgent Procedure,C3272275,en_6188,affects(Infered),Cerebral Palsy,C0007789,en_605,None,None,AFFECTS(Infered),Infered,3
23641,Urgent Procedure,C3272275,en_6188,affects(Infered),Substance Use Disorders,C0038586,en_2176,None,None,AFFECTS(Infered),Infered,3
23642,Urgent Procedure,C3272275,en_6188,affects(Infered),Malignant tumor of colon,C0007102,en_559,None,None,AFFECTS(Infered),Infered,3
23643,Urgent Procedure,C3272275,en_6188,affects(Infered),Vertical Disease Transmission,C0242648,en_3427,None,None,AFFECTS(Infered),Infered,3
23644,Urgent Procedure,C3272275,en_6188,affects(Infered),Chiroptera,C0008139,en_625,None,None,AFFECTS(Infered),Infered,3
23645,Urgent Procedure,C3272275,en_6188,affects(Infered),Lymphoma,C0024299,en_1471,None,None,AFFECTS(Infered),Infered,3
23646,Urgent Procedure,C3272275,en_6188,affects(Infered),"Stress Disorders, Post-Traumatic",C0038436,en_2166,None,None,AFFECTS(Infered),Infered,3
23647,Urgent Procedure,C3272275,en_6188,affects(Infered),Dengue Fever,C0011311,en_778,None,None,AFFECTS(Infered),Infered,3
23648,Urgent Procedure,C3272275,en_6188,affects(Infered),Diabetic,C0241863,en_3392,None,None,AFFECTS(Infered),Infered,3
23649,Urgent Procedure,C3272275,en_6188,affects(Infered),Co-morbid conditions,C1275743,en_5462,None,None,AFFECTS(Infered),Infered,3
23650,Urgent Procedure,C3272275,en_6188,affects(Infered),Seizures,C0036572,en_2076,None,None,AFFECTS(Infered),Infered,3
23651,Urgent Procedure,C3272275,en_6188,affects(Infered),Diabetic complications,C0271672,en_3556,None,None,AFFECTS(Infered),Infered,3
23652,Urgent Procedure,C3272275,en_6188,affects(Infered),host-pathogen interaction,C1154482,en_5309,None,None,AFFECTS(Infered),Infered,3
23653,Urgent Procedure,C3272275,en_6188,affects(Infered),Ebola virus,C0013480,en_872,None,None,AFFECTS(Infered),Infered,3
23654,Urgent Procedure,C3272275,en_6188,affects(Infered),Ischemic stroke,C0948008,en_5158,None,None,AFFECTS(Infered),Infered,3
23655,Urgent Procedure,C3272275,en_6188,affects(Infered),Acute Ischemic Stroke,C5392833,en_6450,None,None,AFFECTS(Infered),Infered,3
23656,Urgent Procedure,C3272275,en_6188,affects(Infered),Erectile dysfunction,C0242350,en_3407,None,None,AFFECTS(Infered),Infered,3
23657,Urgent Procedure,C3272275,en_6188,affects(Infered),Glomerulonephritis,C0017658,en_1065,None,None,AFFECTS(Infered),Infered,3
23658,Urgent Procedure,C3272275,en_6188,affects(Infered),Viral hepatitis,C0042721,en_2356,None,None,AFFECTS(Infered),Infered,3
23659,Urgent Procedure,C3272275,en_6188,affects(Infered),"Hyperostosis, Diffuse Idiopathic Skeletal",C0020498,en_1234,None,None,AFFECTS(Infered),Infered,3
23660,Urgent Procedure,C3272275,en_6188,affects(Infered),Neutrophil Infiltration,C0751982,en_4855,None,None,AFFECTS(Infered),Infered,3
23661,Urgent Procedure,C3272275,en_6188,affects(Infered),pulmonary function,C0231921,en_3268,None,None,AFFECTS(Infered),Infered,3
23662,Urgent Procedure,C3272275,en_6188,affects(Infered),Leg Ulcer,C0023223,en_1406,None,None,AFFECTS(Infered),Infered,3
23663,Urgent Procedure,C3272275,en_6188,affects(Infered),Malignant neoplasm of stomach,C0024623,en_1495,None,None,AFFECTS(Infered),Infered,3
23664,Urgent Procedure,C3272275,en_6188,affects(Infered),Mucocutaneous Lymph Node Syndrome,C0026691,en_1592,None,None,AFFECTS(Infered),Infered,3
23665,Urgent Procedure,C3272275,en_6188,affects(Infered),Neuromyelitis Optica,C0027873,en_1669,None,None,AFFECTS(Infered),Infered,3
23666,Urgent Procedure,C3272275,en_6188,affects(Infered),RNA Virus Infections,C0035690,en_2043,None,None,AFFECTS(Infered),Infered,3
23667,Urgent Procedure,C3272275,en_6188,affects(Infered),"Tachycardia, Sinus",C0039239,en_2204,None,None,AFFECTS(Infered),Infered,3
23668,Urgent Procedure,C3272275,en_6188,affects(Infered),Unemployment,C0041674,en_2309,None,None,AFFECTS(Infered),Infered,3
23669,Urgent Procedure,C3272275,en_6188,affects(Infered),Uterine Fibroids,C0042133,en_2324,None,None,AFFECTS(Infered),Infered,3
23670,Urgent Procedure,C3272275,en_6188,affects(Infered),Sense of smell impaired,C2364082,en_6111,None,None,AFFECTS(Infered),Infered,3
23671,Urgent Procedure,C3272275,en_6188,affects(Infered),Chronic infectious disease,C0151317,en_2857,None,None,AFFECTS(Infered),Infered,3
23672,Urgent Procedure,C3272275,en_6188,affects(Infered),"[X]Chronic viral hepatitis, unspecified",C0276623,en_3580,None,None,AFFECTS(Infered),Infered,3
23673,Urgent Procedure,C3272275,en_6188,affects(Infered),Infectious disorder of bronchus,C0340238,en_3813,None,None,AFFECTS(Infered),Infered,3
23674,Urgent Procedure,C3272275,en_6188,affects(Infered),Feeling suicidal,C0424000,en_3990,None,None,AFFECTS(Infered),Infered,3
23675,Urgent Procedure,C3272275,en_6188,affects(Infered),commune,C0598781,en_4451,None,None,AFFECTS(Infered),Infered,3
23676,Urgent Procedure,C3272275,en_6188,affects(Infered),HEART PROBLEM,C0795691,en_4879,None,None,AFFECTS(Infered),Infered,3
23677,Urgent Procedure,C3272275,en_6188,affects(Infered),Old tuberculosis,C0857427,en_4976,None,None,AFFECTS(Infered),Infered,3
23678,Urgent Procedure,C3272275,en_6188,affects(Infered),Neurologic Diseases,C1456669,en_5777,None,None,AFFECTS(Infered),Infered,3
23679,"Transformation, function",C3714584,en_6757,affects(Infered),Adolescent,C0205653,en_3132,None,None,AFFECTS(Infered),Infered,3
23680,"Transformation, function",C3714584,en_6757,affects(Infered),Staff,C0851286,en_4950,None,None,AFFECTS(Infered),Infered,3
23681,SUCLA2,C3811915,en_97,affects(Infered),Immune Cell,C4330475,en_6345,None,None,AFFECTS(Infered),Infered,3
23682,SUCLA2,C3811915,en_97,affects(Infered),Conventional Dendritic Cell,C4085194,en_6318,None,None,AFFECTS(Infered),Infered,3
23683,SUCLA2,C3811915,en_97,affects(Infered),Peripheral Blood Lymphocyte,C1518997,en_5878,None,None,AFFECTS(Infered),Infered,3
23684,SUCLA2,C3811915,en_97,affects(Infered),Blood,C0005767,en_482,None,None,AFFECTS(Infered),Infered,3
23685,Pathogenic,C3816499,en_6761,affects(Infered),Disease,C0012634,en_826,None,None,AFFECTS(Infered),Infered,3
23686,Pathogenic,C3816499,en_6761,affects(Infered),Alzheimer's Disease,C0002395,en_291,None,None,AFFECTS(Infered),Infered,3
23687,Pathogenic,C3816499,en_6761,affects(Infered),Pneumonia,C0032285,en_1833,None,None,AFFECTS(Infered),Infered,3
23688,Pathogenic,C3816499,en_6761,affects(Infered),Respiratory Tract Infections,C0035243,en_2017,None,None,AFFECTS(Infered),Infered,3
23689,Pathogenic,C3816499,en_6761,affects(Infered),"Heart Septal Defects, Atrial",C0018817,en_1139,None,None,AFFECTS(Infered),Infered,3
23690,Severe acute respiratory infection,C3873497,en_6279,affects(Infered),Child,C0008059,en_620,None,None,AFFECTS(Infered),Infered,3
23691,Severe acute respiratory infection,C3873497,en_6279,affects(Infered),Coronavirus Infections,C0206750,en_3176,None,None,AFFECTS(Infered),Infered,3
23692,Recurrent thromboembolism,C4025286,en_6296,affects(Infered),Patients,C0030705,en_1762,None,None,AFFECTS(Infered),Infered,3
23693,Recurrent thromboembolism,C4025286,en_6296,affects(Infered),Evolution,C0015219,en_937,None,None,AFFECTS(Infered),Infered,3
23694,Recurrent thromboembolism,C4025286,en_6296,affects(Infered),Cessation of life,C0011065,en_762,None,None,AFFECTS(Infered),Infered,3
23695,Recurrent thromboembolism,C4025286,en_6296,affects(Infered),LDLR gene,C1366529,en_6716,None,None,AFFECTS(Infered),Infered,3
23696,Maintenance hemodialysis,C4040576,en_6302,affects(Infered),Inflammation,C0021368,en_1307,None,None,AFFECTS(Infered),Infered,3
23697,Maintenance hemodialysis,C4040576,en_6302,affects(Infered),Patients,C0030705,en_1762,None,None,AFFECTS(Infered),Infered,3
23698,Maintenance hemodialysis,C4040576,en_6302,affects(Infered),Persons,C0027361,en_1635,None,None,AFFECTS(Infered),Infered,3
23699,Maintenance hemodialysis,C4040576,en_6302,affects(Infered),COVID-19,C5203670,en_6417,None,None,AFFECTS(Infered),Infered,3
23700,Maintenance hemodialysis,C4040576,en_6302,affects(Infered),Participant,C0679646,en_4602,None,None,AFFECTS(Infered),Infered,3
23701,Maintenance hemodialysis,C4040576,en_6302,affects(Infered),Injury,C0175677,en_2968,None,None,AFFECTS(Infered),Infered,3
23702,Maintenance hemodialysis,C4040576,en_6302,affects(Infered),Septicemia,C0036690,en_2086,None,None,AFFECTS(Infered),Infered,3
23703,Maintenance hemodialysis,C4040576,en_6302,affects(Infered),Kidney Diseases,C0022658,en_1381,None,None,AFFECTS(Infered),Infered,3
23704,Maintenance hemodialysis,C4040576,en_6302,affects(Infered),End stage renal failure,C1261469,en_5418,None,None,AFFECTS(Infered),Infered,3
23705,Cell-Free DNA,C4289789,en_6334,affects(Infered),anticoagulant activity,C1148561,en_5297,None,None,AFFECTS(Infered),Infered,3
23706,abrocitinib,C5139788,en_6408,affects(Infered),COVID-19,C5203670,en_6417,None,None,AFFECTS(Infered),Infered,3
23707,ravidasvir,C4508633,en_6355,affects(Infered),Obesity,C0028754,en_1699,None,None,AFFECTS(Infered),Infered,3
23708,ravidasvir,C4508633,en_6355,affects(Infered),Insulin Resistance,C0021655,en_1325,None,None,AFFECTS(Infered),Infered,3
23709,Proactive Therapy,C4744673,en_6397,affects(Infered),Inflammation,C0021368,en_1307,None,None,AFFECTS(Infered),Infered,3
23710,Proactive Therapy,C4744673,en_6397,affects(Infered),Patients,C0030705,en_1762,None,None,AFFECTS(Infered),Infered,3
23711,Proactive Therapy,C4744673,en_6397,affects(Infered),Persons,C0027361,en_1635,None,None,AFFECTS(Infered),Infered,3
23712,Proactive Therapy,C4744673,en_6397,affects(Infered),Chronic liver disease NOS,C0341439,en_3823,None,None,AFFECTS(Infered),Infered,3
23713,Proactive Therapy,C4744673,en_6397,affects(Infered),Symptoms,C1457887,en_5784,None,None,AFFECTS(Infered),Infered,3
23714,Proactive Therapy,C4744673,en_6397,affects(Infered),"Respiratory Distress Syndrome, Adult",C0035222,en_2010,None,None,AFFECTS(Infered),Infered,3
23715,Proactive Therapy,C4744673,en_6397,affects(Infered),Outpatients,C0029921,en_1729,None,None,AFFECTS(Infered),Infered,3
23716,Proactive Therapy,C4744673,en_6397,affects(Infered),Infection,C3714514,en_6235,None,None,AFFECTS(Infered),Infered,3
23717,Proactive Therapy,C4744673,en_6397,affects(Infered),Acquired Immunodeficiency Syndrome,C0001175,en_226,None,None,AFFECTS(Infered),Infered,3
23718,Proactive Therapy,C4744673,en_6397,affects(Infered),Child,C0008059,en_620,None,None,AFFECTS(Infered),Infered,3
23719,Proactive Therapy,C4744673,en_6397,affects(Infered),Cessation of life,C0011065,en_762,None,None,AFFECTS(Infered),Infered,3
23720,Proactive Therapy,C4744673,en_6397,affects(Infered),Immune response,C0301872,en_3696,None,None,AFFECTS(Infered),Infered,3
23721,Proactive Therapy,C4744673,en_6397,affects(Infered),Virus Diseases,C0042769,en_2362,None,None,AFFECTS(Infered),Infered,3
23722,Proactive Therapy,C4744673,en_6397,affects(Infered),Inflammatory Response,C1155266,en_5321,None,None,AFFECTS(Infered),Infered,3
23723,Proactive Therapy,C4744673,en_6397,affects(Infered),Critical Illness,C0010340,en_733,None,None,AFFECTS(Infered),Infered,3
23724,Proactive Therapy,C4744673,en_6397,affects(Infered),Immunity,C0020964,en_1273,None,None,AFFECTS(Infered),Infered,3
23725,Proactive Therapy,C4744673,en_6397,affects(Infered),Participant,C0679646,en_4602,None,None,AFFECTS(Infered),Infered,3
